Units,Units_forecasted,date,SSC,Product,Data_type
,7701.329995144193,9/6/2025,SSC AUSNZ,BU_VIZ,05_Risks
6472.594360509635,1306.2580678865693,10/22/2021,SSC Germany,SBU_OPT,06_Warranty_Expenses
2605.631053522656,1423.9893905393794,10/30/2021,SSC AUSNZ,SBU_MCS,06_Warranty_Expenses
5315.398725934295,1494.1364536064777,11/19/2021,SSC China/HK,BU_REF,06_Warranty_Expenses
7825.533088861588,3903.461406020038,12/10/2021,SSC Benelux,BU_ODX,06_Warranty_Expenses
2206.9129253788183,5045.533041581322,12/31/2021,SSC China/HK,BU_REF,06_Warranty_Expenses
3025.6383384296973,6019.512052826224,1/22/2022,SSC China/HK,BU_VIZ,06_Warranty_Expenses
4909.02622,5259.9959796169205,2/5/2022,SSC Germany,SBU_OPT,06_Warranty_Expenses
1981.1463557846325,2325.0979649421824,3/6/2022,SSC AUSNZ,SBU_MCS,06_Warranty_Expenses
7908.2191806043875,8470.381539990403,4/9/2022,SSC Germany,SBU_MCS,06_Warranty_Expenses
608.9505521,8333.913336,4/24/2022,SSC Benelux,ALL_MED,06_Warranty_Expenses
1352.8398039791584,4532.399168614578,4/26/2022,SSC China/HK,ALL_MED,06_Warranty_Expenses
1497.1120236869415,1392.2803483343343,5/15/2022,SSC Germany,BU_RAD,06_Warranty_Expenses
1710.654614343669,7259.709493590811,6/14/2022,SSC AUSNZ,SBU_OPT,06_Warranty_Expenses
5882.920772357916,3133.953924686057,6/28/2022,SSC Benelux,ALL_MED,06_Warranty_Expenses
9563.230583622386,5118.733009258514,6/30/2022,SSC Benelux,SBU_OPT,06_Warranty_Expenses
8570.455051980929,4490.450267089057,7/1/2022,SSC Benelux,SBU_MCS,06_Warranty_Expenses
6078.055332,9209.588752253012,7/10/2022,SSC China/HK,BU_REF,06_Warranty_Expenses
4867.337271168387,5812.764775567488,8/8/2022,SSC Benelux,BU_RAD,06_Warranty_Expenses
461.28252911595405,1945.7614557791087,8/18/2022,SSC AUSNZ,ALL_MED,06_Warranty_Expenses
4264.934774917582,1331.4815731786678,8/27/2022,SSC Germany,BU_RAD,06_Warranty_Expenses
9595.454363028774,2248.7119151982797,9/20/2022,SSC Germany,BU_VIZ,06_Warranty_Expenses
4476.1652045647115,7691.826141734846,9/21/2022,SSC Germany,BU_RAD,06_Warranty_Expenses
631.9947009732261,9910.454198222795,9/29/2022,SSC AUSNZ,SBU_OPT,06_Warranty_Expenses
1858.2236532268666,8055.443904329851,10/5/2022,SSC China/HK,BU_ODX,06_Warranty_Expenses
6310.775993423055,5696.986351482833,10/6/2022,SSC AUSNZ,SBU_OPT,06_Warranty_Expenses
313.7631230265581,6028.147456951351,10/9/2022,SSC China/HK,BU_REF,06_Warranty_Expenses
5767.492166908079,3259.929051706923,10/21/2022,SSC China/HK,BU_VIZ,06_Warranty_Expenses
277.9506897047427,2160.224045148316,10/22/2022,SSC AUSNZ,BU_VIZ,06_Warranty_Expenses
4137.3824936758265,4137.514976751168,11/9/2022,SSC AUSNZ,SBU_MCS,06_Warranty_Expenses
685.9781565051215,1106.1578726687108,11/17/2022,SSC Germany,SBU_OPT,06_Warranty_Expenses
1987.899041586935,5371.366955231506,11/23/2022,SSC China/HK,ALL_MED,06_Warranty_Expenses
7905.701330376177,5817.333509290412,11/29/2022,SSC China/HK,ALL_MED,06_Warranty_Expenses
1072.130879976061,2621.477177381871,12/21/2022,SSC AUSNZ,ALL_MED,06_Warranty_Expenses
5505.3678283611125,192.07433776117932,12/31/2022,SSC China/HK,BU_ODX,06_Warranty_Expenses
9391.703945736546,511.1827310004911,1/7/2023,SSC Benelux,BU_RAD,06_Warranty_Expenses
9913.465793039077,3353.3483354589534,1/27/2023,SSC Benelux,BU_VIZ,06_Warranty_Expenses
8996.915842593753,4395.559089879028,2/3/2023,SSC China/HK,ALL_MED,06_Warranty_Expenses
450.97426495430665,5422.451327710698,3/12/2023,SSC Germany,BU_ODX,06_Warranty_Expenses
7550.938026149035,6388.850214920723,3/18/2023,SSC Germany,BU_ODX,06_Warranty_Expenses
2318.8321059131363,4157.067837519136,3/24/2023,SSC China/HK,BU_REF,06_Warranty_Expenses
2600.1484357803797,2322.963495336512,3/26/2023,SSC China/HK,SBU_MCS,06_Warranty_Expenses
3131.808808060355,2761.779109754426,3/28/2023,SSC China/HK,BU_REF,06_Warranty_Expenses
1256.4802233603566,1531.2653413857909,3/29/2023,SSC AUSNZ,ALL_MED,06_Warranty_Expenses
6149.027108078174,2647.0806023086357,4/26/2023,SSC Benelux,BU_RAD,06_Warranty_Expenses
5353.245557734877,4674.3678333521475,5/3/2023,SSC AUSNZ,BU_ODX,06_Warranty_Expenses
7739.215692962004,3680.7088506560876,6/20/2023,SSC AUSNZ,SBU_MCS,06_Warranty_Expenses
2461.975070708935,1750.7553335016034,7/8/2023,SSC Benelux,BU_VIZ,06_Warranty_Expenses
1648.8937592488853,1132.8802481219386,7/9/2023,SSC China/HK,BU_ODX,06_Warranty_Expenses
985.8508566905027,6984.726479756059,7/11/2023,SSC AUSNZ,BU_VIZ,06_Warranty_Expenses
628.6505351,7663.982880407483,7/25/2023,SSC AUSNZ,BU_ODX,06_Warranty_Expenses
3145.3718588083107,5310.655434398917,9/20/2023,SSC AUSNZ,BU_VIZ,06_Warranty_Expenses
4216.361419,7631.953629857633,10/8/2023,SSC China/HK,BU_ODX,06_Warranty_Expenses
6255.131230556069,5219.111961425449,11/28/2023,SSC Germany,BU_REF,06_Warranty_Expenses
5593.2110953375895,980.2246697161904,12/17/2023,SSC AUSNZ,BU_VIZ,06_Warranty_Expenses
218.6498321530338,4587.557158290384,12/22/2023,SSC China/HK,ALL_MED,06_Warranty_Expenses
7558.979659912546,9100.956843312897,12/24/2023,SSC China/HK,ALL_MED,06_Warranty_Expenses
3829.6280643933223,2673.237407604186,12/25/2023,SSC Germany,SBU_MCS,06_Warranty_Expenses
1725.3680853386286,2442.2529812937096,1/14/2024,SSC Germany,BU_VIZ,06_Warranty_Expenses
4048.678203997797,5909.842772538572,1/18/2024,SSC Benelux,ALL_MED,06_Warranty_Expenses
4077.8714914453667,735.8526738105026,1/25/2024,SSC Benelux,BU_VIZ,06_Warranty_Expenses
8997.363965924449,405.5204086370991,2/2/2024,SSC AUSNZ,SBU_OPT,06_Warranty_Expenses
3379.7693489536036,6130.913939016606,2/13/2024,SSC China/HK,BU_VIZ,06_Warranty_Expenses
,7087.865030248954,3/7/2024,SSC China/HK,BU_REF,06_Warranty_Expenses
,3675.9622695231096,3/19/2024,SSC Germany,SBU_MCS,06_Warranty_Expenses
,8255.010545,4/2/2024,SSC Benelux,BU_ODX,06_Warranty_Expenses
,3424.662791959294,4/7/2024,SSC Germany,BU_REF,06_Warranty_Expenses
,887.5966277344652,6/1/2024,SSC Benelux,BU_VIZ,06_Warranty_Expenses
,9733.997743,6/5/2024,SSC Germany,BU_ODX,06_Warranty_Expenses
,4182.548830826305,6/15/2024,SSC Benelux,BU_VIZ,06_Warranty_Expenses
,8477.452873848752,6/21/2024,SSC AUSNZ,SBU_MCS,06_Warranty_Expenses
,1145.1055293161573,6/30/2024,SSC Benelux,BU_RAD,06_Warranty_Expenses
,5509.668040512462,7/8/2024,SSC Benelux,ALL_MED,06_Warranty_Expenses
,7971.077503,7/14/2024,SSC AUSNZ,BU_ODX,06_Warranty_Expenses
,3941.1489694743573,8/10/2024,SSC Benelux,SBU_MCS,06_Warranty_Expenses
,4676.777269556737,8/26/2024,SSC China/HK,BU_ODX,06_Warranty_Expenses
,2755.300857,10/27/2024,SSC Germany,SBU_OPT,06_Warranty_Expenses
,3703.1472052994627,12/3/2024,SSC Germany,BU_REF,06_Warranty_Expenses
,1209.603245371155,12/6/2024,SSC Benelux,BU_ODX,06_Warranty_Expenses
,3847.057803842219,12/7/2024,SSC Benelux,BU_ODX,06_Warranty_Expenses
,8159.982968921308,12/11/2024,SSC AUSNZ,BU_RAD,06_Warranty_Expenses
,9934.980496457942,12/14/2024,SSC China/HK,ALL_MED,06_Warranty_Expenses
,4659.3405121603155,12/22/2024,SSC Benelux,BU_VIZ,06_Warranty_Expenses
,5229.434037561678,12/23/2024,SSC AUSNZ,SBU_MCS,06_Warranty_Expenses
,999.1478877466437,12/31/2024,SSC China/HK,BU_VIZ,06_Warranty_Expenses
,275.4759103483623,1/9/2025,SSC Benelux,SBU_MCS,06_Warranty_Expenses
,4474.945141515666,1/18/2025,SSC China/HK,BU_RAD,06_Warranty_Expenses
,4604.353358826689,1/26/2025,SSC China/HK,BU_RAD,06_Warranty_Expenses
,977.0206328626763,2/12/2025,SSC Germany,SBU_OPT,06_Warranty_Expenses
,807.9301724928024,3/4/2025,SSC Benelux,SBU_OPT,06_Warranty_Expenses
,6185.819182519823,3/18/2025,SSC Benelux,BU_VIZ,06_Warranty_Expenses
,5379.951437208972,4/12/2025,SSC Benelux,SBU_MCS,06_Warranty_Expenses
,604.7619140259756,4/16/2025,SSC Benelux,BU_ODX,06_Warranty_Expenses
,4351.533501,4/20/2025,SSC China/HK,BU_RAD,06_Warranty_Expenses
,2363.696425252766,4/21/2025,SSC China/HK,BU_VIZ,06_Warranty_Expenses
,5779.755308310059,6/2/2025,SSC Germany,BU_VIZ,06_Warranty_Expenses
,8741.172756,6/5/2025,SSC China/HK,SBU_MCS,06_Warranty_Expenses
,5350.490399371144,6/9/2025,SSC Germany,SBU_OPT,06_Warranty_Expenses
,3069.652908301224,6/20/2025,SSC China/HK,ALL_MED,06_Warranty_Expenses
,9776.849401153297,6/24/2025,SSC AUSNZ,BU_VIZ,06_Warranty_Expenses
,907.5067315988201,6/26/2025,SSC AUSNZ,BU_ODX,06_Warranty_Expenses
,6151.1892473088155,7/23/2025,SSC China/HK,SBU_MCS,06_Warranty_Expenses
,4862.528385718059,8/9/2025,SSC Benelux,SBU_OPT,06_Warranty_Expenses
,9308.817032,9/11/2025,SSC China/HK,BU_VIZ,06_Warranty_Expenses
,420.88631364571756,9/15/2025,SSC Germany,ALL_MED,06_Warranty_Expenses
,6059.485374050833,9/25/2025,SSC Germany,BU_REF,06_Warranty_Expenses
3444.5749518972284,2927.3171572447736,10/6/2021,SSC AUSNZ,BU_RAD,07_Inventory_write_down
2050.2382571413027,844.8792599911371,10/13/2021,SSC China/HK,BU_ODX,07_Inventory_write_down
8704.788131440944,1141.9855450067137,10/29/2021,SSC Germany,BU_ODX,07_Inventory_write_down
3779.401253673862,9372.214644058664,11/1/2021,SSC AUSNZ,SBU_OPT,07_Inventory_write_down
5265.856146010016,3533.4482278366177,11/3/2021,SSC AUSNZ,BU_REF,07_Inventory_write_down
9221.576142532109,3089.010541765243,11/7/2021,SSC China/HK,SBU_MCS,07_Inventory_write_down
3569.945023197016,6545.660082,11/25/2021,SSC AUSNZ,ALL_MED,07_Inventory_write_down
6642.724216914084,2211.8195410680623,12/11/2021,SSC China/HK,BU_RAD,07_Inventory_write_down
3764.098813673107,288.09422247762154,1/2/2022,SSC Germany,BU_VIZ,07_Inventory_write_down
4667.623018127706,3846.358314415493,1/16/2022,SSC Germany,SBU_MCS,07_Inventory_write_down
6701.572763249204,6625.3133225523425,1/17/2022,SSC Germany,BU_RAD,07_Inventory_write_down
4719.707481140838,9796.789375,1/27/2022,SSC Germany,BU_VIZ,07_Inventory_write_down
9949.779619726169,1683.8507951573233,1/28/2022,SSC Germany,SBU_OPT,07_Inventory_write_down
357.8907634402623,9474.532992064385,2/23/2022,SSC Germany,BU_VIZ,07_Inventory_write_down
6025.5887012702005,7229.831694365377,3/25/2022,SSC AUSNZ,BU_ODX,07_Inventory_write_down
8440.120170691658,9309.53346,4/7/2022,SSC AUSNZ,BU_REF,07_Inventory_write_down
6240.893303849534,3398.8370092070313,4/19/2022,SSC Germany,SBU_MCS,07_Inventory_write_down
6387.825912758587,2955.7164168976283,7/17/2022,SSC Benelux,BU_REF,07_Inventory_write_down
5126.964984252082,9069.127633264809,8/13/2022,SSC AUSNZ,BU_VIZ,07_Inventory_write_down
4121.750078590852,8283.073709376124,8/15/2022,SSC AUSNZ,BU_VIZ,07_Inventory_write_down
3107.3061621877373,8285.036081311237,9/1/2022,SSC China/HK,BU_RAD,07_Inventory_write_down
3837.6960236845734,4165.107829265967,9/11/2022,SSC AUSNZ,BU_VIZ,07_Inventory_write_down
2315.5214769350073,3280.9775759941926,11/3/2022,SSC AUSNZ,BU_VIZ,07_Inventory_write_down
9651.335639754463,3981.9590458632783,12/10/2022,SSC China/HK,ALL_MED,07_Inventory_write_down
4447.363878166795,5003.163123099561,1/4/2023,SSC AUSNZ,SBU_MCS,07_Inventory_write_down
8832.099424,8558.563090388154,1/20/2023,SSC Germany,BU_REF,07_Inventory_write_down
6727.670617622543,3685.346745,1/23/2023,SSC AUSNZ,SBU_OPT,07_Inventory_write_down
7462.375165999278,6886.3274784975665,1/28/2023,SSC AUSNZ,BU_RAD,07_Inventory_write_down
3203.2309774775135,6521.037972,2/2/2023,SSC China/HK,BU_RAD,07_Inventory_write_down
4505.171529455737,6696.7881184711005,2/9/2023,SSC AUSNZ,BU_ODX,07_Inventory_write_down
2009.1554784135817,3815.0326300475094,2/24/2023,SSC Benelux,BU_RAD,07_Inventory_write_down
3844.8176809993324,9105.434731518233,3/11/2023,SSC China/HK,BU_ODX,07_Inventory_write_down
3063.3372997366628,154.99624293539708,3/21/2023,SSC China/HK,ALL_MED,07_Inventory_write_down
1282.9128792804486,2519.163804,3/30/2023,SSC AUSNZ,SBU_OPT,07_Inventory_write_down
7627.6096065697075,2583.680345133967,5/11/2023,SSC China/HK,ALL_MED,07_Inventory_write_down
2278.013150595774,2266.5170210165993,5/24/2023,SSC Benelux,ALL_MED,07_Inventory_write_down
3080.402010857961,9505.669617217334,7/6/2023,SSC AUSNZ,BU_RAD,07_Inventory_write_down
5358.365318415662,9398.077622418585,7/13/2023,SSC China/HK,SBU_OPT,07_Inventory_write_down
166.12333052408593,3655.213942181955,7/23/2023,SSC AUSNZ,BU_ODX,07_Inventory_write_down
3717.6582338334347,9592.406779571795,8/14/2023,SSC China/HK,SBU_MCS,07_Inventory_write_down
1786.0372715543756,9545.297387265933,8/30/2023,SSC Benelux,SBU_OPT,07_Inventory_write_down
4443.961390359509,4611.807057,9/11/2023,SSC Benelux,SBU_MCS,07_Inventory_write_down
807.2460729713868,3305.2514000046585,9/19/2023,SSC China/HK,SBU_OPT,07_Inventory_write_down
8559.934109093456,1842.3772071481744,11/2/2023,SSC Germany,BU_ODX,07_Inventory_write_down
2497.4955365430023,9526.057401291746,11/8/2023,SSC Benelux,SBU_OPT,07_Inventory_write_down
318.3558608708764,987.3448207,12/12/2023,SSC Germany,SBU_MCS,07_Inventory_write_down
8135.380077343361,4627.047619639147,12/21/2023,SSC China/HK,SBU_MCS,07_Inventory_write_down
9065.300678178373,2826.098065107481,1/3/2024,SSC Germany,BU_REF,07_Inventory_write_down
3889.9402579799325,5728.1016143646575,2/16/2024,SSC Benelux,SBU_MCS,07_Inventory_write_down
5037.646463349866,5087.045174905697,2/23/2024,SSC AUSNZ,BU_ODX,07_Inventory_write_down
,1187.996151523693,5/1/2024,SSC AUSNZ,BU_VIZ,07_Inventory_write_down
,9474.790818307047,5/2/2024,SSC Germany,SBU_OPT,07_Inventory_write_down
,1141.825292578405,5/16/2024,SSC Germany,SBU_MCS,07_Inventory_write_down
,7660.9373802143455,5/25/2024,SSC Benelux,SBU_OPT,07_Inventory_write_down
,1784.0604815596166,6/3/2024,SSC Germany,ALL_MED,07_Inventory_write_down
,6713.955479119479,6/20/2024,SSC Benelux,ALL_MED,07_Inventory_write_down
,3201.8182185317296,7/17/2024,SSC Germany,BU_VIZ,07_Inventory_write_down
,7540.021290830833,7/19/2024,SSC Germany,ALL_MED,07_Inventory_write_down
,3730.9168861533576,7/24/2024,SSC Germany,BU_ODX,07_Inventory_write_down
,3778.1175825244186,8/1/2024,SSC Germany,BU_ODX,07_Inventory_write_down
,2133.802317567508,8/9/2024,SSC AUSNZ,ALL_MED,07_Inventory_write_down
,9687.847215366872,9/10/2024,SSC AUSNZ,BU_ODX,07_Inventory_write_down
,7129.286468291657,9/11/2024,SSC China/HK,BU_VIZ,07_Inventory_write_down
,3354.7925578863346,10/11/2024,SSC Germany,BU_VIZ,07_Inventory_write_down
,3264.870768643838,10/13/2024,SSC AUSNZ,SBU_MCS,07_Inventory_write_down
,6364.472674268299,10/16/2024,SSC Benelux,BU_REF,07_Inventory_write_down
,6290.8608125032615,10/17/2024,SSC Benelux,BU_REF,07_Inventory_write_down
,3315.0529994677263,10/23/2024,SSC China/HK,BU_RAD,07_Inventory_write_down
,8770.177221074777,11/16/2024,SSC Germany,SBU_OPT,07_Inventory_write_down
,8088.759189978278,12/26/2024,SSC AUSNZ,ALL_MED,07_Inventory_write_down
,3066.7533446456637,1/19/2025,SSC Benelux,SBU_MCS,07_Inventory_write_down
,9403.585356776332,2/6/2025,SSC China/HK,SBU_MCS,07_Inventory_write_down
,8535.286960156212,2/13/2025,SSC AUSNZ,SBU_OPT,07_Inventory_write_down
,7679.2893010638845,2/17/2025,SSC Benelux,SBU_OPT,07_Inventory_write_down
,5606.231414,4/6/2025,SSC AUSNZ,ALL_MED,07_Inventory_write_down
,6223.743008101055,4/18/2025,SSC Benelux,ALL_MED,07_Inventory_write_down
,8390.192567792745,4/27/2025,SSC China/HK,SBU_OPT,07_Inventory_write_down
,9229.307236353414,4/29/2025,SSC AUSNZ,BU_REF,07_Inventory_write_down
,1597.4944385142996,5/13/2025,SSC Germany,SBU_MCS,07_Inventory_write_down
,391.8754419634345,5/15/2025,SSC AUSNZ,BU_ODX,07_Inventory_write_down
,5276.460677951561,5/22/2025,SSC China/HK,SBU_OPT,07_Inventory_write_down
,2778.301756537691,6/16/2025,SSC AUSNZ,ALL_MED,07_Inventory_write_down
,9725.139688668285,6/17/2025,SSC Germany,BU_VIZ,07_Inventory_write_down
,1551.5792956086877,6/25/2025,SSC Benelux,BU_ODX,07_Inventory_write_down
,7400.271987,7/11/2025,SSC Germany,SBU_OPT,07_Inventory_write_down
,8604.887357452071,7/30/2025,SSC Benelux,ALL_MED,07_Inventory_write_down
,3651.6133504437703,8/6/2025,SSC China/HK,SBU_MCS,07_Inventory_write_down
,5920.786192606097,8/15/2025,SSC Benelux,BU_RAD,07_Inventory_write_down
,2655.480528,8/21/2025,SSC Benelux,BU_ODX,07_Inventory_write_down
,9568.376083796538,9/2/2025,SSC AUSNZ,BU_RAD,07_Inventory_write_down
,8552.073190782516,9/29/2025,SSC Benelux,SBU_MCS,07_Inventory_write_down
8458.411203672842,7170.017402872727,10/3/2021,SSC Germany,SBU_OPT,08_Additions_to_other_provisions
971.1192522322372,9396.695258748885,10/9/2021,SSC Germany,SBU_MCS,08_Additions_to_other_provisions
3448.017555504851,2892.877585737624,12/7/2021,SSC China/HK,BU_REF,08_Additions_to_other_provisions
7939.881559477633,8112.324128318744,12/22/2021,SSC Benelux,SBU_OPT,08_Additions_to_other_provisions
7617.958086482906,1826.5889471569863,12/26/2021,SSC Germany,BU_VIZ,08_Additions_to_other_provisions
454.5577620788129,4134.297908243824,1/8/2022,SSC Benelux,SBU_OPT,08_Additions_to_other_provisions
6917.1876744499505,2146.4391219116933,2/4/2022,SSC China/HK,SBU_OPT,08_Additions_to_other_provisions
6941.218667382723,4313.954972,3/3/2022,SSC Benelux,BU_REF,08_Additions_to_other_provisions
8759.471145438269,5572.026310711283,3/8/2022,SSC AUSNZ,SBU_OPT,08_Additions_to_other_provisions
9070.306195675668,3365.163185408661,3/13/2022,SSC China/HK,SBU_OPT,08_Additions_to_other_provisions
4449.434535667352,3315.6588961079337,4/3/2022,SSC AUSNZ,BU_RAD,08_Additions_to_other_provisions
4327.822279294188,4925.203528970617,4/4/2022,SSC AUSNZ,SBU_MCS,08_Additions_to_other_provisions
1453.9485860378686,9747.970564704408,4/17/2022,SSC Germany,SBU_MCS,08_Additions_to_other_provisions
8777.518960645639,1396.5550479660428,4/21/2022,SSC Germany,SBU_OPT,08_Additions_to_other_provisions
1303.887057320398,7155.508588558476,5/4/2022,SSC AUSNZ,SBU_OPT,08_Additions_to_other_provisions
2592.3447246685996,9668.311251684003,5/18/2022,SSC Germany,BU_RAD,08_Additions_to_other_provisions
7125.324299302726,9903.482560792541,6/10/2022,SSC Benelux,BU_REF,08_Additions_to_other_provisions
6433.460052,8864.900064671849,6/15/2022,SSC AUSNZ,ALL_MED,08_Additions_to_other_provisions
9153.974258,5181.495255161865,8/5/2022,SSC AUSNZ,BU_REF,08_Additions_to_other_provisions
2727.0513534304614,4695.939539758655,8/25/2022,SSC China/HK,BU_ODX,08_Additions_to_other_provisions
2992.818119406722,4145.4870521332305,9/4/2022,SSC AUSNZ,BU_ODX,08_Additions_to_other_provisions
1285.6153084380808,2597.7581003859855,9/16/2022,SSC China/HK,SBU_MCS,08_Additions_to_other_provisions
544.9261209619607,8130.087627577612,9/24/2022,SSC Benelux,BU_REF,08_Additions_to_other_provisions
3742.6059637227963,8113.759579674285,10/17/2022,SSC China/HK,BU_RAD,08_Additions_to_other_provisions
3169.3065471453006,926.3165382250143,10/29/2022,SSC Benelux,ALL_MED,08_Additions_to_other_provisions
1753.6704540572393,7377.810096847212,11/15/2022,SSC AUSNZ,ALL_MED,08_Additions_to_other_provisions
6864.765050360425,1596.233507,11/25/2022,SSC Benelux,SBU_MCS,08_Additions_to_other_provisions
8362.468678589883,9901.021056,12/3/2022,SSC Benelux,SBU_OPT,08_Additions_to_other_provisions
291.57148206213793,3454.4493168802856,12/15/2022,SSC Germany,BU_REF,08_Additions_to_other_provisions
3846.730885565679,5632.144383368978,2/19/2023,SSC Germany,BU_REF,08_Additions_to_other_provisions
5571.533486323364,9001.821148,3/19/2023,SSC Benelux,ALL_MED,08_Additions_to_other_provisions
9596.057749176085,1409.374292902561,5/9/2023,SSC China/HK,BU_ODX,08_Additions_to_other_provisions
9737.920725910877,314.50506279803886,5/23/2023,SSC Benelux,SBU_OPT,08_Additions_to_other_provisions
234.80761568421795,2093.1443090616203,5/27/2023,SSC Benelux,BU_ODX,08_Additions_to_other_provisions
5892.777119462151,4820.240706786391,5/31/2023,SSC Benelux,BU_ODX,08_Additions_to_other_provisions
1959.584203976198,2340.8824354458684,6/3/2023,SSC Germany,BU_REF,08_Additions_to_other_provisions
1839.3835478867386,6943.6327694415395,6/9/2023,SSC Germany,BU_REF,08_Additions_to_other_provisions
2480.7562689554816,6029.745759994947,8/16/2023,SSC China/HK,BU_ODX,08_Additions_to_other_provisions
5843.450469208426,9909.646248086774,9/5/2023,SSC China/HK,ALL_MED,08_Additions_to_other_provisions
2375.4251238537336,3336.720559360705,9/18/2023,SSC AUSNZ,SBU_OPT,08_Additions_to_other_provisions
7350.972200785211,9356.077966457598,9/22/2023,SSC China/HK,BU_ODX,08_Additions_to_other_provisions
1614.6168466766246,1369.6770807805574,9/27/2023,SSC Germany,BU_REF,08_Additions_to_other_provisions
3365.7636378088664,7453.200916,11/20/2023,SSC AUSNZ,SBU_MCS,08_Additions_to_other_provisions
3529.4095856447384,4451.491576592583,11/27/2023,SSC Germany,BU_ODX,08_Additions_to_other_provisions
9884.258055388033,8718.276748822127,12/16/2023,SSC Benelux,BU_VIZ,08_Additions_to_other_provisions
928.9824455,3224.457604256889,12/30/2023,SSC AUSNZ,SBU_OPT,08_Additions_to_other_provisions
6796.260415484415,4868.194358655434,1/8/2024,SSC Benelux,SBU_OPT,08_Additions_to_other_provisions
4831.250071,6502.589976983394,1/13/2024,SSC AUSNZ,SBU_OPT,08_Additions_to_other_provisions
7110.383176267342,7512.015788,1/23/2024,SSC AUSNZ,ALL_MED,08_Additions_to_other_provisions
9809.579791826945,1737.3907582596596,1/30/2024,SSC Germany,BU_ODX,08_Additions_to_other_provisions
5996.896316273377,9939.887576033867,2/27/2024,SSC AUSNZ,SBU_OPT,08_Additions_to_other_provisions
,3520.4098624462017,3/6/2024,SSC China/HK,BU_VIZ,08_Additions_to_other_provisions
,1265.2443598550087,3/22/2024,SSC China/HK,SBU_MCS,08_Additions_to_other_provisions
,8294.332963,3/24/2024,SSC Germany,BU_VIZ,08_Additions_to_other_provisions
,9041.734228803809,4/10/2024,SSC Benelux,SBU_MCS,08_Additions_to_other_provisions
,9997.109707440872,4/11/2024,SSC China/HK,BU_REF,08_Additions_to_other_provisions
,8406.192797,4/12/2024,SSC Germany,BU_RAD,08_Additions_to_other_provisions
,8992.518802179457,4/30/2024,SSC AUSNZ,SBU_MCS,08_Additions_to_other_provisions
,4859.422290735051,5/17/2024,SSC China/HK,BU_RAD,08_Additions_to_other_provisions
,7594.4419940039415,7/9/2024,SSC Germany,SBU_MCS,08_Additions_to_other_provisions
,6715.443218417946,7/10/2024,SSC Germany,SBU_OPT,08_Additions_to_other_provisions
,7571.060255511037,7/31/2024,SSC China/HK,BU_RAD,08_Additions_to_other_provisions
,5000.141716027195,8/5/2024,SSC China/HK,SBU_MCS,08_Additions_to_other_provisions
,1683.861526598667,8/21/2024,SSC AUSNZ,BU_ODX,08_Additions_to_other_provisions
,1910.8177169393994,8/29/2024,SSC AUSNZ,BU_REF,08_Additions_to_other_provisions
,3708.999241699668,9/1/2024,SSC Benelux,BU_VIZ,08_Additions_to_other_provisions
,3291.485743922908,9/16/2024,SSC AUSNZ,BU_REF,08_Additions_to_other_provisions
,1427.0619330275922,9/19/2024,SSC AUSNZ,BU_REF,08_Additions_to_other_provisions
,8698.885085538283,10/29/2024,SSC Germany,BU_VIZ,08_Additions_to_other_provisions
,6137.477388630132,11/7/2024,SSC Germany,ALL_MED,08_Additions_to_other_provisions
,271.5044329796602,11/11/2024,SSC AUSNZ,SBU_OPT,08_Additions_to_other_provisions
,7393.8754749178115,11/19/2024,SSC Benelux,ALL_MED,08_Additions_to_other_provisions
,7041.213739505481,11/30/2024,SSC AUSNZ,BU_REF,08_Additions_to_other_provisions
,4631.208815581484,1/3/2025,SSC Benelux,BU_RAD,08_Additions_to_other_provisions
,3098.6664099431564,1/24/2025,SSC China/HK,BU_RAD,08_Additions_to_other_provisions
,2037.1461989470993,1/29/2025,SSC Germany,SBU_OPT,08_Additions_to_other_provisions
,2032.5158694625825,2/2/2025,SSC Benelux,BU_REF,08_Additions_to_other_provisions
,7209.575354475655,2/9/2025,SSC AUSNZ,BU_VIZ,08_Additions_to_other_provisions
,2401.0580256003386,3/20/2025,SSC China/HK,BU_REF,08_Additions_to_other_provisions
,4125.151305185482,3/27/2025,SSC Germany,ALL_MED,08_Additions_to_other_provisions
,1766.8211277277314,4/22/2025,SSC China/HK,BU_VIZ,08_Additions_to_other_provisions
,8256.755208,5/4/2025,SSC Benelux,BU_REF,08_Additions_to_other_provisions
,8617.517458078943,6/23/2025,SSC Benelux,BU_VIZ,08_Additions_to_other_provisions
,795.6451558,7/6/2025,SSC AUSNZ,BU_RAD,08_Additions_to_other_provisions
,5659.968166773504,7/12/2025,SSC Germany,BU_REF,08_Additions_to_other_provisions
,5304.456777440614,8/1/2025,SSC AUSNZ,ALL_MED,08_Additions_to_other_provisions
,6950.579256631651,8/14/2025,SSC AUSNZ,BU_VIZ,08_Additions_to_other_provisions
,4060.092772420181,9/7/2025,SSC AUSNZ,BU_ODX,08_Additions_to_other_provisions
,8275.643803319337,9/23/2025,SSC AUSNZ,SBU_OPT,08_Additions_to_other_provisions
,4618.567544305176,9/27/2025,SSC Germany,BU_VIZ,08_Additions_to_other_provisions
1636.7624681834686,346.7274983696268,10/2/2021,SSC Benelux,BU_VIZ,09_Gross_Profit_cons
5826.0276019338735,485.27212978677187,10/18/2021,SSC AUSNZ,BU_VIZ,09_Gross_Profit_cons
3426.3180614315484,7040.201845936648,10/24/2021,SSC Benelux,SBU_OPT,09_Gross_Profit_cons
